Attack Rate (per 1000),CFR (%),COD Gov Arabic,COD Gov English,COD Gov Pcode,Cases,Date,Deaths,Governorate
18.6,0.9,حجة,Hajjah,17.0,41391,2017-07-24,357,Hajjah
26.5,0.4,عمران,Amran,29.0,40488,2017-07-24,150,Amran
9.7,0.8,إب,Ibb,11.0,29723,2017-07-24,236,Ibb
13.9,0.4,ذمار,Dhamar,20.0,29426,2017-07-24,126,Dhamar
9.2,0.6,تعز,Taizz,15.0,27937,2017-07-24,166,Taizz
21.3,0.4,صنعاء,Sana'a,23.0,26656,2017-07-24,115,Sana'a
30.1,0.5,المحويت,Al Mahwit,27.0,22922,2017-07-24,121,Al Mahwit
29.5,0.3,الضالع,Al Dhale'e,30.0,22240,2017-07-24,75,Al Dhale'e
20.4,0.3,أبين,Abyan,12.0,12450,2017-07-24,32,Abyan
12.7,0.4,عدن,Aden,24.0,12154,2017-07-24,52,Aden
15.5,0.2,البيضاء,Al Bayda,14.0,11953,2017-07-24,26,Al Bayda
11.5,1.3,ريمة,Raymah,31.0,7269,2017-07-24,91,Raymah
4.4,0.3,لحج,Lahj,25.0,4591,2017-07-24,16,Lahj
1.1,0.5,صعدة,Sa'ada,22.0,938,2017-07-24,5,Sa'ada
0.6,0.3,شبوة,Shabwah,21.0,388,2017-07-24,1,Shabwah
14.9,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,49311,2017-07-23,60,Amanat Al Asimah
18.6,0.9,حجة,Hajjah,17.0,41385,2017-07-23,357,Hajjah
26.0,0.4,عمران,Amran,29.0,39803,2017-07-23,150,Amran
9.6,0.8,إب,Ibb,11.0,29529,2017-07-23,235,Ibb
13.6,0.4,ذمار,Dhamar,20.0,28829,2017-07-23,126,Dhamar
9.1,0.6,تعز,Taizz,15.0,27638,2017-07-23,164,Taizz
21.2,0.4,صنعاء,Sana'a,23.0,26498,2017-07-23,114,Sana'a
29.7,0.5,المحويت,Al Mahwit,27.0,22621,2017-07-23,121,Al Mahwit
29.1,0.3,الضالع,Al Dhale'e,30.0,21935,2017-07-23,75,Al Dhale'e
12.5,0.4,عدن,Aden,24.0,11987,2017-07-23,52,Aden
19.3,0.3,أبين,Abyan,12.0,11823,2017-07-23,32,Abyan
15.3,0.2,البيضاء,Al Bayda,14.0,11774,2017-07-23,26,Al Bayda
11.3,1.3,ريمة,Raymah,31.0,7163,2017-07-23,91,Raymah
4.4,0.3,لحج,Lahj,25.0,4583,2017-07-23,16,Lahj
1.1,0.5,صعدة,Sa'ada,22.0,938,2017-07-23,5,Sa'ada
0.6,0.3,شبوة,Shabwah,21.0,388,2017-07-23,1,Shabwah
14.8,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,48916,2017-07-22,60,Amanat Al Asimah
18.4,0.9,حجة,Hajjah,17.0,40800,2017-07-22,356,Hajjah
25.7,0.4,عمران,Amran,29.0,39277,2017-07-22,150,Amran
9.5,0.8,إب,Ibb,11.0,29260,2017-07-22,234,Ibb
13.3,0.4,ذمار,Dhamar,20.0,28129,2017-07-22,126,Dhamar
9.0,0.6,تعز,Taizz,15.0,27245,2017-07-22,164,Taizz
20.9,0.4,صنعاء,Sana'a,23.0,26138,2017-07-22,114,Sana'a
28.7,0.3,الضالع,Al Dhale'e,30.0,21628,2017-07-22,75,Al Dhale'e
28.3,0.6,المحويت,Al Mahwit,27.0,21537,2017-07-22,119,Al Mahwit
19.3,0.3,أبين,Abyan,12.0,11822,2017-07-22,32,Abyan
12.3,0.4,عدن,Aden,24.0,11812,2017-07-22,52,Aden
15.0,0.2,البيضاء,Al Bayda,14.0,11580,2017-07-22,26,Al Bayda
11.2,1.3,ريمة,Raymah,31.0,7067,2017-07-22,91,Raymah
4.4,0.3,لحج,Lahj,25.0,4579,2017-07-22,16,Lahj
1.0,0.5,صعدة,Sa'ada,22.0,917,2017-07-22,5,Sa'ada
0.5,0.3,شبوة,Shabwah,21.0,353,2017-07-22,1,Shabwah
14.6,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,48430,2017-07-21,60,Amanat Al Asimah
17.9,0.9,حجة,Hajjah,17.0,39787,2017-07-21,355,Hajjah
25.4,0.4,عمران,Amran,29.0,38802,2017-07-21,150,Amran
9.3,0.8,إب,Ibb,11.0,28473,2017-07-21,234,Ibb
12.9,0.5,ذمار,Dhamar,20.0,27465,2017-07-21,126,Dhamar
8.7,0.6,تعز,Taizz,15.0,26516,2017-07-21,162,Taizz
20.9,0.4,صنعاء,Sana'a,23.0,26123,2017-07-21,114,Sana'a
28.3,0.4,الضالع,Al Dhale'e,30.0,21342,2017-07-21,75,Al Dhale'e
27.2,0.6,المحويت,Al Mahwit,27.0,20697,2017-07-21,119,Al Mahwit
12.1,0.4,عدن,Aden,24.0,11614,2017-07-21,52,Aden
18.9,0.3,أبين,Abyan,12.0,11573,2017-07-21,31,Abyan
14.8,0.2,البيضاء,Al Bayda,14.0,11382,2017-07-21,26,Al Bayda
11.0,1.3,ريمة,Raymah,31.0,6966,2017-07-21,91,Raymah
4.3,0.3,لحج,Lahj,25.0,4575,2017-07-21,16,Lahj
1.0,0.2,صعدة,Sa'ada,22.0,890,2017-07-21,2,Sa'ada
0.5,0.3,شبوة,Shabwah,21.0,353,2017-07-21,1,Shabwah
14.5,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,48100,2017-07-20,60,Amanat Al Asimah
17.5,0.9,حجة,Hajjah,17.0,38947,2017-07-20,353,Hajjah
25.1,0.4,عمران,Amran,29.0,38342,2017-07-20,150,Amran
9.3,0.8,إب,Ibb,11.0,28470,2017-07-20,234,Ibb
12.7,0.5,ذمار,Dhamar,20.0,26923,2017-07-20,126,Dhamar
8.6,0.6,تعز,Taizz,15.0,26220,2017-07-20,162,Taizz
20.8,0.4,صنعاء,Sana'a,23.0,26010,2017-07-20,113,Sana'a
27.8,0.4,الضالع,Al Dhale'e,30.0,20941,2017-07-20,75,Al Dhale'e
26.7,0.6,المحويت,Al Mahwit,27.0,20320,2017-07-20,117,Al Mahwit
11.9,0.4,عدن,Aden,24.0,11431,2017-07-20,48,Aden
18.5,0.3,أبين,Abyan,12.0,11281,2017-07-20,31,Abyan
14.6,0.2,البيضاء,Al Bayda,14.0,11261,2017-07-20,26,Al Bayda
10.9,1.3,ريمة,Raymah,31.0,6879,2017-07-20,91,Raymah
4.3,0.4,لحج,Lahj,25.0,4570,2017-07-20,16,Lahj
1.0,0.2,صعدة,Sa'ada,22.0,862,2017-07-20,2,Sa'ada
0.5,0.3,شبوة,Shabwah,21.0,331,2017-07-20,1,Shabwah
14.4,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,47647,2017-07-19,60,Amanat Al Asimah
17.5,0.9,حجة,Hajjah,17.0,38936,2017-07-19,353,Hajjah
24.7,0.4,عمران,Amran,29.0,37814,2017-07-19,150,Amran
9.2,0.8,إب,Ibb,11.0,28250,2017-07-19,233,Ibb
12.4,0.5,ذمار,Dhamar,20.0,26343,2017-07-19,124,Dhamar
8.5,0.6,تعز,Taizz,15.0,25927,2017-07-19,161,Taizz
20.6,0.4,صنعاء,Sana'a,23.0,25779,2017-07-19,113,Sana'a
27.2,0.4,الضالع,Al Dhale'e,30.0,20504,2017-07-19,74,Al Dhale'e
26.7,0.6,المحويت,Al Mahwit,27.0,20320,2017-07-19,117,Al Mahwit
14.4,0.2,البيضاء,Al Bayda,14.0,11063,2017-07-19,26,Al Bayda
11.5,0.4,عدن,Aden,24.0,10997,2017-07-19,48,Aden
17.9,0.3,أبين,Abyan,12.0,10965,2017-07-19,31,Abyan
10.7,1.3,ريمة,Raymah,31.0,6753,2017-07-19,90,Raymah
4.3,0.4,لحج,Lahj,25.0,4553,2017-07-19,16,Lahj
0.9,0.1,صعدة,Sa'ada,22.0,822,2017-07-19,1,Sa'ada
0.5,0.3,شبوة,Shabwah,21.0,331,2017-07-19,1,Shabwah
14.2,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,46985,2017-07-18,59,Amanat Al Asimah
17.1,0.9,حجة,Hajjah,17.0,38001,2017-07-18,346,Hajjah
24.4,0.4,عمران,Amran,29.0,37260,2017-07-18,150,Amran
9.1,0.8,إب,Ibb,11.0,27882,2017-07-18,233,Ibb
20.5,0.4,صنعاء,Sana'a,23.0,25632,2017-07-18,113,Sana'a
8.5,0.6,تعز,Taizz,15.0,25664,2017-07-18,160,Taizz
12.1,0.5,ذمار,Dhamar,20.0,25683,2017-07-18,124,Dhamar
26.6,0.4,الضالع,Al Dhale'e,30.0,20054,2017-07-18,74,Al Dhale'e
26.3,0.6,المحويت,Al Mahwit,27.0,19997,2017-07-18,117,Al Mahwit
11.5,0.4,عدن,Aden,24.0,10997,2017-07-18,48,Aden
14.2,0.2,البيضاء,Al Bayda,14.0,10931,2017-07-18,26,Al Bayda
17.9,0.3,أبين,Abyan,12.0,10965,2017-07-18,31,Abyan
10.5,1.4,ريمة,Raymah,31.0,6654,2017-07-18,90,Raymah
4.3,0.4,لحج,Lahj,25.0,4553,2017-07-18,16,Lahj
0.9,0.1,صعدة,Sa'ada,22.0,784,2017-07-18,1,Sa'ada
0.5,0.3,شبوة,Shabwah,21.0,305,2017-07-18,1,Shabwah
14.0,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,46477,2017-07-17,59,Amanat Al Asimah
17.1,0.9,حجة,Hajjah,17.0,37990,2017-07-17,346,Hajjah
24.0,0.4,عمران,Amran,29.0,36740,2017-07-17,149,Amran
9.0,0.8,إب,Ibb,11.0,27454,2017-07-17,231,Ibb
20.4,0.4,صنعاء,Sana'a,23.0,25482,2017-07-17,113,Sana'a
8.3,0.6,تعز,Taizz,15.0,25142,2017-07-17,159,Taizz
11.8,0.5,ذمار,Dhamar,20.0,24935,2017-07-17,119,Dhamar
26.1,0.4,الضالع,Al Dhale'e,30.0,19659,2017-07-17,74,Al Dhale'e
25.8,0.6,المحويت,Al Mahwit,27.0,19650,2017-07-17,117,Al Mahwit
11.3,0.4,عدن,Aden,24.0,10809,2017-07-17,48,Aden
13.8,0.2,البيضاء,Al Bayda,14.0,10607,2017-07-17,24,Al Bayda
16.9,0.3,أبين,Abyan,12.0,10360,2017-07-17,31,Abyan
10.3,1.3,ريمة,Raymah,31.0,6514,2017-07-17,86,Raymah
4.3,0.4,لحج,Lahj,25.0,4545,2017-07-17,16,Lahj
0.8,0.1,صعدة,Sa'ada,22.0,751,2017-07-17,1,Sa'ada
0.5,0.3,شبوة,Shabwah,21.0,305,2017-07-17,1,Shabwah
13.8,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,45701,2017-07-16,57,Amanat Al Asimah
17.0,0.9,حجة,Hajjah,17.0,37647,2017-07-16,345,Hajjah
23.6,0.4,عمران,Amran,29.0,36116,2017-07-16,149,Amran
8.8,0.9,إب,Ibb,11.0,27098,2017-07-16,231,Ibb
20.3,0.4,صنعاء,Sana'a,23.0,25414,2017-07-16,113,Sana'a
8.1,0.6,تعز,Taizz,15.0,24656,2017-07-16,157,Taizz
11.4,0.5,ذمار,Dhamar,20.0,24279,2017-07-16,119,Dhamar
26.1,0.4,الضالع,Al Dhale'e,30.0,19659,2017-07-16,74,Al Dhale'e
25.3,0.6,المحويت,Al Mahwit,27.0,19278,2017-07-16,115,Al Mahwit
11.1,0.5,عدن,Aden,24.0,10665,2017-07-16,48,Aden
13.8,0.2,البيضاء,Al Bayda,14.0,10606,2017-07-16,24,Al Bayda
16.4,0.3,أبين,Abyan,12.0,10001,2017-07-16,31,Abyan
10.1,1.3,ريمة,Raymah,31.0,6416,2017-07-16,85,Raymah
4.3,0.4,لحج,Lahj,25.0,4540,2017-07-16,16,Lahj
0.8,0.1,صعدة,Sa'ada,22.0,696,2017-07-16,1,Sa'ada
0.5,0.3,شبوة,Shabwah,21.0,303,2017-07-16,1,Shabwah
13.7,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,45227,2017-07-15,56,Amanat Al Asimah
16.7,0.9,حجة,Hajjah,17.0,37018,2017-07-15,345,Hajjah
23.2,0.4,عمران,Amran,29.0,35419,2017-07-15,149,Amran
8.7,0.9,إب,Ibb,11.0,26676,2017-07-15,230,Ibb
20.2,0.4,صنعاء,Sana'a,23.0,25212,2017-07-15,113,Sana'a
8.0,0.6,تعز,Taizz,15.0,24303,2017-07-15,157,Taizz
11.1,0.5,ذمار,Dhamar,20.0,23525,2017-07-15,118,Dhamar
24.9,0.6,المحويت,Al Mahwit,27.0,18963,2017-07-15,115,Al Mahwit
25.1,0.4,الضالع,Al Dhale'e,30.0,18902,2017-07-15,73,Al Dhale'e
11.0,0.5,عدن,Aden,24.0,10518,2017-07-15,48,Aden
13.6,0.2,البيضاء,Al Bayda,14.0,10448,2017-07-15,24,Al Bayda
16.3,0.3,أبين,Abyan,12.0,9994,2017-07-15,31,Abyan
9.9,1.4,ريمة,Raymah,31.0,6254,2017-07-15,85,Raymah
4.3,0.4,لحج,Lahj,25.0,4540,2017-07-15,16,Lahj
0.8,0.1,صعدة,Sa'ada,22.0,679,2017-07-15,1,Sa'ada
0.4,0.3,شبوة,Shabwah,21.0,291,2017-07-15,1,Shabwah
13.5,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,44755,2017-07-14,56,Amanat Al Asimah
16.5,0.9,حجة,Hajjah,17.0,36643,2017-07-14,345,Hajjah
22.9,0.4,عمران,Amran,29.0,34994,2017-07-14,149,Amran
8.7,0.9,إب,Ibb,11.0,26583,2017-07-14,228,Ibb
20.0,0.4,صنعاء,Sana'a,23.0,24957,2017-07-14,111,Sana'a
7.9,0.6,تعز,Taizz,15.0,23870,2017-07-14,155,Taizz
10.8,0.5,ذمار,Dhamar,20.0,22981,2017-07-14,117,Dhamar
24.4,0.4,الضالع,Al Dhale'e,30.0,18419,2017-07-14,72,Al Dhale'e
24.0,0.6,المحويت,Al Mahwit,27.0,18243,2017-07-14,115,Al Mahwit
10.8,0.5,عدن,Aden,24.0,10347,2017-07-14,48,Aden
13.3,0.2,البيضاء,Al Bayda,14.0,10216,2017-07-14,24,Al Bayda
15.8,0.3,أبين,Abyan,12.0,9678,2017-07-14,31,Abyan
9.7,1.3,ريمة,Raymah,31.0,6120,2017-07-14,81,Raymah
4.3,0.4,لحج,Lahj,25.0,4536,2017-07-14,16,Lahj
0.7,0.2,صعدة,Sa'ada,22.0,596,2017-07-14,1,Sa'ada
0.4,0.4,شبوة,Shabwah,21.0,280,2017-07-14,1,Shabwah
13.4,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,44187,2017-07-13,56,Amanat Al Asimah
16.3,1.0,حجة,Hajjah,17.0,36136,2017-07-13,344,Hajjah
22.5,0.4,عمران,Amran,29.0,34462,2017-07-13,149,Amran
8.5,0.9,إب,Ibb,11.0,26137,2017-07-13,227,Ibb
19.9,0.4,صنعاء,Sana'a,23.0,24846,2017-07-13,111,Sana'a
7.7,0.7,تعز,Taizz,15.0,23446,2017-07-13,154,Taizz
10.5,0.5,ذمار,Dhamar,20.0,22223,2017-07-13,116,Dhamar
24.0,0.4,الضالع,Al Dhale'e,30.0,18050,2017-07-13,71,Al Dhale'e
23.5,0.6,المحويت,Al Mahwit,27.0,17877,2017-07-13,113,Al Mahwit
10.7,0.5,عدن,Aden,24.0,10209,2017-07-13,48,Aden
13.1,0.2,البيضاء,Al Bayda,14.0,10117,2017-07-13,24,Al Bayda
15.0,0.3,أبين,Abyan,12.0,9139,2017-07-13,30,Abyan
9.5,1.3,ريمة,Raymah,31.0,6027,2017-07-13,80,Raymah
3.9,0.4,لحج,Lahj,25.0,4108,2017-07-13,16,Lahj
0.7,0.2,صعدة,Sa'ada,22.0,596,2017-07-13,1,Sa'ada
0.4,0.4,شبوة,Shabwah,21.0,275,2017-07-13,1,Shabwah
13.2,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,43578,2017-07-12,56,Amanat Al Asimah
15.9,1.0,حجة,Hajjah,17.0,35336,2017-07-12,338,Hajjah
22.1,0.4,عمران,Amran,29.0,33861,2017-07-12,149,Amran
8.4,0.9,إب,Ibb,11.0,25723,2017-07-12,227,Ibb
19.7,0.5,صنعاء,Sana'a,23.0,24665,2017-07-12,111,Sana'a
7.6,0.7,تعز,Taizz,15.0,22905,2017-07-12,150,Taizz
10.1,0.5,ذمار,Dhamar,20.0,21429,2017-07-12,114,Dhamar
24.0,0.4,الضالع,Al Dhale'e,30.0,18047,2017-07-12,71,Al Dhale'e
22.2,0.7,المحويت,Al Mahwit,27.0,16922,2017-07-12,111,Al Mahwit
10.5,0.5,عدن,Aden,24.0,10009,2017-07-12,48,Aden
12.9,0.2,البيضاء,Al Bayda,14.0,9936,2017-07-12,24,Al Bayda
14.5,0.3,أبين,Abyan,12.0,8855,2017-07-12,29,Abyan
9.4,1.3,ريمة,Raymah,31.0,5964,2017-07-12,80,Raymah
3.9,0.4,لحج,Lahj,25.0,4103,2017-07-12,16,Lahj
0.6,0.2,صعدة,Sa'ada,22.0,566,2017-07-12,1,Sa'ada
0.4,0.4,شبوة,Shabwah,21.0,240,2017-07-12,1,Shabwah
12.9,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,42765,2017-07-11,56,Amanat Al Asimah
15.9,1.0,حجة,Hajjah,17.0,35310,2017-07-11,338,Hajjah
21.3,0.5,عمران,Amran,29.0,32625,2017-07-11,149,Amran
8.3,0.9,إب,Ibb,11.0,25433,2017-07-11,227,Ibb
19.5,0.5,صنعاء,Sana'a,23.0,24360,2017-07-11,111,Sana'a
7.5,0.7,تعز,Taizz,15.0,22903,2017-07-11,150,Taizz
9.8,0.5,ذمار,Dhamar,20.0,20848,2017-07-11,114,Dhamar
23.4,0.4,الضالع,Al Dhale'e,30.0,17622,2017-07-11,71,Al Dhale'e
21.6,0.7,المحويت,Al Mahwit,27.0,16444,2017-07-11,111,Al Mahwit
10.3,0.5,عدن,Aden,24.0,9810,2017-07-11,48,Aden
12.2,0.3,البيضاء,Al Bayda,14.0,9385,2017-07-11,24,Al Bayda
14.1,0.3,أبين,Abyan,12.0,8602,2017-07-11,28,Abyan
9.3,1.4,ريمة,Raymah,31.0,5870,2017-07-11,80,Raymah
3.9,0.4,لحج,Lahj,25.0,4097,2017-07-11,16,Lahj
0.6,0.2,صعدة,Sa'ada,22.0,534,2017-07-11,1,Sa'ada
0.4,0.4,شبوة,Shabwah,21.0,240,2017-07-11,1,Shabwah
12.7,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,42142,2017-07-10,56,Amanat Al Asimah
15.4,1.0,حجة,Hajjah,17.0,34249,2017-07-10,335,Hajjah
21.3,0.5,عمران,Amran,29.0,32611,2017-07-10,149,Amran
8.1,0.9,إب,Ibb,11.0,24834,2017-07-10,225,Ibb
19.2,0.5,صنعاء,Sana'a,23.0,23971,2017-07-10,110,Sana'a
7.4,0.7,تعز,Taizz,15.0,22466,2017-07-10,150,Taizz
9.5,0.6,ذمار,Dhamar,20.0,20135,2017-07-10,114,Dhamar
22.1,0.4,الضالع,Al Dhale'e,30.0,16624,2017-07-10,71,Al Dhale'e
20.8,0.7,المحويت,Al Mahwit,27.0,15819,2017-07-10,108,Al Mahwit
10.1,0.5,عدن,Aden,24.0,9618,2017-07-10,48,Aden
12.2,0.3,البيضاء,Al Bayda,14.0,9383,2017-07-10,24,Al Bayda
13.5,0.3,أبين,Abyan,12.0,8270,2017-07-10,27,Abyan
9.1,1.4,ريمة,Raymah,31.0,5786,2017-07-10,80,Raymah
3.9,0.4,لحج,Lahj,25.0,4090,2017-07-10,16,Lahj
0.6,0.2,صعدة,Sa'ada,22.0,517,2017-07-10,1,Sa'ada
0.3,0.4,شبوة,Shabwah,21.0,224,2017-07-10,1,Shabwah
12.3,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,40840,2017-07-07,54,Amanat Al Asimah
14.4,1.0,حجة,Hajjah,17.0,31907,2017-07-07,325,Hajjah
20.5,0.5,عمران,Amran,29.0,31424,2017-07-07,147,Amran
18.6,0.5,صنعاء,Sana'a,23.0,23261,2017-07-07,110,Sana'a
7.5,1.0,إب,Ibb,11.0,23129,2017-07-07,225,Ibb
7.2,0.7,تعز,Taizz,15.0,21836,2017-07-07,146,Taizz
8.9,0.6,ذمار,Dhamar,20.0,18840,2017-07-07,113,Dhamar
20.1,0.5,الضالع,Al Dhale'e,30.0,15166,2017-07-07,70,Al Dhale'e
19.6,0.7,المحويت,Al Mahwit,27.0,14921,2017-07-07,108,Al Mahwit
11.7,0.3,البيضاء,Al Bayda,14.0,9028,2017-07-07,24,Al Bayda
9.4,0.5,عدن,Aden,24.0,8948,2017-07-07,48,Aden
12.4,0.4,أبين,Abyan,12.0,7582,2017-07-07,27,Abyan
8.7,1.4,ريمة,Raymah,31.0,5534,2017-07-07,78,Raymah
3.9,0.4,لحج,Lahj,25.0,4072,2017-07-07,16,Lahj
0.5,0.2,صعدة,Sa'ada,22.0,477,2017-07-07,1,Sa'ada
0.3,0.0,شبوة,Shabwah,21.0,189,2017-07-07,0,Shabwah
12.2,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,40477,2017-07-06,54,Amanat Al Asimah
14.1,1.0,حجة,Hajjah,17.0,31329,2017-07-06,312,Hajjah
20.2,0.5,عمران,Amran,29.0,30827,2017-07-06,146,Amran
18.4,0.5,صنعاء,Sana'a,23.0,23017,2017-07-06,109,Sana'a
7.4,1.0,إب,Ibb,11.0,22737,2017-07-06,223,Ibb
7.1,0.7,تعز,Taizz,15.0,21421,2017-07-06,146,Taizz
8.5,0.6,ذمار,Dhamar,20.0,18124,2017-07-06,112,Dhamar
19.4,0.4,الضالع,Al Dhale'e,30.0,14628,2017-07-06,65,Al Dhale'e
19.2,0.7,المحويت,Al Mahwit,27.0,14572,2017-07-06,108,Al Mahwit
11.6,0.3,البيضاء,Al Bayda,14.0,8898,2017-07-06,24,Al Bayda
8.9,0.5,عدن,Aden,24.0,8519,2017-07-06,46,Aden
11.9,0.4,أبين,Abyan,12.0,7293,2017-07-06,27,Abyan
8.7,1.4,ريمة,Raymah,31.0,5517,2017-07-06,78,Raymah
3.9,0.4,لحج,Lahj,25.0,4063,2017-07-06,16,Lahj
0.5,0.2,صعدة,Sa'ada,22.0,466,2017-07-06,1,Sa'ada
0.3,0.0,شبوة,Shabwah,21.0,189,2017-07-06,0,Shabwah
12.1,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,39972,2017-07-05,53,Amanat Al Asimah
13.6,1.0,حجة,Hajjah,17.0,30271,2017-07-05,308,Hajjah
19.7,0.5,عمران,Amran,29.0,30135,2017-07-05,146,Amran
18.1,0.5,صنعاء,Sana'a,23.0,22651,2017-07-05,108,Sana'a
7.2,1.0,إب,Ibb,11.0,22124,2017-07-05,220,Ibb
7.0,0.7,تعز,Taizz,15.0,21189,2017-07-05,146,Taizz
8.2,0.6,ذمار,Dhamar,20.0,17404,2017-07-05,112,Dhamar
18.7,0.8,المحويت,Al Mahwit,27.0,14193,2017-07-05,108,Al Mahwit
18.0,0.4,الضالع,Al Dhale'e,30.0,13573,2017-07-05,60,Al Dhale'e
11.3,0.3,البيضاء,Al Bayda,14.0,8716,2017-07-05,24,Al Bayda
8.9,0.5,عدن,Aden,24.0,8519,2017-07-05,46,Aden
11.4,0.4,أبين,Abyan,12.0,6971,2017-07-05,27,Abyan
8.5,1.4,ريمة,Raymah,31.0,5388,2017-07-05,75,Raymah
3.9,0.4,لحج,Lahj,25.0,4063,2017-07-05,16,Lahj
0.5,0.2,صعدة,Sa'ada,22.0,450,2017-07-05,1,Sa'ada
0.3,0.0,شبوة,Shabwah,21.0,189,2017-07-05,0,Shabwah
11.9,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,39316,2017-07-04,53,Amanat Al Asimah
13.4,1.0,حجة,Hajjah,17.0,29800,2017-07-04,304,Hajjah
19.3,0.5,عمران,Amran,29.0,29533,2017-07-04,146,Amran
17.8,0.5,صنعاء,Sana'a,23.0,22242,2017-07-04,108,Sana'a
7.0,1.0,إب,Ibb,11.0,21306,2017-07-04,220,Ibb
6.8,0.7,تعز,Taizz,15.0,20637,2017-07-04,142,Taizz
7.9,0.7,ذمار,Dhamar,20.0,16817,2017-07-04,111,Dhamar
18.2,0.8,المحويت,Al Mahwit,27.0,13811,2017-07-04,104,Al Mahwit
16.4,0.5,الضالع,Al Dhale'e,30.0,12375,2017-07-04,57,Al Dhale'e
11.1,0.2,البيضاء,Al Bayda,14.0,8522,2017-07-04,21,Al Bayda
8.7,0.6,عدن,Aden,24.0,8349,2017-07-04,46,Aden
10.9,0.4,أبين,Abyan,12.0,6682,2017-07-04,27,Abyan
8.0,1.5,ريمة,Raymah,31.0,5086,2017-07-04,74,Raymah
3.6,0.4,لحج,Lahj,25.0,3754,2017-07-04,16,Lahj
0.5,0.2,صعدة,Sa'ada,22.0,429,2017-07-04,1,Sa'ada
0.3,0.0,شبوة,Shabwah,21.0,189,2017-07-04,0,Shabwah
11.7,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,38638,2017-07-03,53,Amanat Al Asimah
13.2,1.0,حجة,Hajjah,17.0,29255,2017-07-03,297,Hajjah
18.9,0.5,عمران,Amran,29.0,28853,2017-07-03,145,Amran
17.5,0.5,صنعاء,Sana'a,23.0,21831,2017-07-03,105,Sana'a
6.7,1.1,إب,Ibb,11.0,20671,2017-07-03,219,Ibb
6.7,0.7,تعز,Taizz,15.0,20222,2017-07-03,141,Taizz
7.6,0.7,ذمار,Dhamar,20.0,16133,2017-07-03,109,Dhamar
17.7,0.8,المحويت,Al Mahwit,27.0,13465,2017-07-03,101,Al Mahwit
16.4,0.5,الضالع,Al Dhale'e,30.0,12371,2017-07-03,57,Al Dhale'e
10.8,0.3,البيضاء,Al Bayda,14.0,8307,2017-07-03,21,Al Bayda
8.5,0.6,عدن,Aden,24.0,8100,2017-07-03,46,Aden
10.3,0.4,أبين,Abyan,12.0,6314,2017-07-03,27,Abyan
8.0,1.5,ريمة,Raymah,31.0,5083,2017-07-03,74,Raymah
3.4,0.4,لحج,Lahj,25.0,3608,2017-07-03,16,Lahj
0.5,0.2,صعدة,Sa'ada,22.0,423,2017-07-03,1,Sa'ada
0.3,0.0,شبوة,Shabwah,21.0,165,2017-07-03,0,Shabwah
11.5,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,37981,2017-07-02,53,Amanat Al Asimah
13.1,1.0,حجة,Hajjah,17.0,29095,2017-07-02,288,Hajjah
18.3,0.5,عمران,Amran,29.0,28058,2017-07-02,144,Amran
16.9,0.5,صنعاء,Sana'a,23.0,21157,2017-07-02,103,Sana'a
6.5,1.1,إب,Ibb,11.0,19993,2017-07-02,216,Ibb
6.3,0.7,تعز,Taizz,15.0,19079,2017-07-02,134,Taizz
7.3,0.7,ذمار,Dhamar,20.0,15443,2017-07-02,109,Dhamar
17.4,0.8,المحويت,Al Mahwit,27.0,13228,2017-07-02,101,Al Mahwit
16.4,0.5,الضالع,Al Dhale'e,30.0,12360,2017-07-02,57,Al Dhale'e
10.5,0.3,البيضاء,Al Bayda,14.0,8067,2017-07-02,21,Al Bayda
8.3,0.6,عدن,Aden,24.0,7939,2017-07-02,46,Aden
9.8,0.4,أبين,Abyan,12.0,5976,2017-07-02,25,Abyan
7.8,1.5,ريمة,Raymah,31.0,4937,2017-07-02,73,Raymah
3.4,0.4,لحج,Lahj,25.0,3597,2017-07-02,16,Lahj
0.5,0.2,صعدة,Sa'ada,22.0,415,2017-07-02,1,Sa'ada
0.2,0.0,شبوة,Shabwah,21.0,160,2017-07-02,0,Shabwah
11.2,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,36915,2017-07-01,53,Amanat Al Asimah
12.5,1.0,حجة,Hajjah,17.0,27672,2017-07-01,288,Hajjah
17.8,0.5,عمران,Amran,29.0,27287,2017-07-01,143,Amran
